model,category,pair_slug,concat_variant,reference_variant,layer,mean_cos,std_across_rows,n_rows_total
Llama-3.2-3B-Instruct,ideology,ideology__equality_priority__merit_priority,posneg,positive,24,0.2198140429729808,0.19192994890742382,100
Llama-3.2-3B-Instruct,ideology,ideology__equality_priority__merit_priority,posneg,positive,25,0.2091564390283439,0.18849019782957577,100
Llama-3.2-3B-Instruct,ideology,ideology__equality_priority__merit_priority,posneg,positive,26,0.20413835293651464,0.19140346054582513,100
Llama-3.2-3B-Instruct,ideology,ideology__equality_priority__merit_priority,posneg,positive,27,0.20060344469709027,0.18968033046154217,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,0,0.43119635237918813,0.12171263741420657,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,1,0.39023016937104893,0.11586830340014209,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,2,0.36409108367226073,0.12287083032400394,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,3,0.36852260972245887,0.11434847909595258,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,4,0.21934090526835653,0.19675049976539213,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,5,0.2339774638630697,0.2333335419134145,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,6,0.20058815306799102,0.2782665030396947,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,7,0.20312206500760696,0.3038036027732097,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,8,0.20122666494806554,0.30210956940562117,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,9,0.1932634413529779,0.3211310333079169,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,10,0.2002711515970408,0.32366836896323653,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,11,0.2016614329899003,0.2814001118826476,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,12,0.22357475060943383,0.25963584515350824,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,13,0.24668888457063115,0.23141335600612026,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,14,0.23375603262533656,0.21584435956671338,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,15,0.22899368974006185,0.20723847653574753,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,16,0.21052145906227204,0.19701126100956162,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,17,0.20059068077654324,0.1882219771678136,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,18,0.19807772801600051,0.1919096521494209,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,19,0.19343092078460752,0.18723232134704776,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,20,0.19001868331803326,0.18607078878957217,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,21,0.1925555136013497,0.18414824095813176,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,22,0.18492345781550187,0.17803525364434875,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,23,0.17812492762059937,0.17100638139718635,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,24,0.17566409703351618,0.16464458413110108,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,25,0.16998878843760643,0.16613178094700412,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,26,0.1717452205939183,0.17158722534272844,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,27,0.17316781480370158,0.17276983969752677,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,0,0.5779853180565635,0.1384762523918982,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,1,0.4766189926587735,0.12931696953286087,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,2,0.385502264526853,0.10714681064437838,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,3,0.25239907409456863,0.09950988674972701,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,4,0.10136189452097577,0.17687745036434277,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,5,0.11812044201844461,0.236001534935309,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,6,0.08137793731051803,0.28358083616102014,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,7,0.10639653274844514,0.30208154226459333,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,8,0.11117508701808301,0.2955217412633924,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,9,0.12017834594831482,0.3011115082714307,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,10,0.1396396320889104,0.2938613226326417,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,11,0.1598763236818451,0.2534350292272467,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,12,0.17823140827878953,0.24041099627133655,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,13,0.23720282321097452,0.21071917756870673,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,14,0.2192638348419895,0.20203344317796817,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,15,0.19745839268565704,0.18365695871882115,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,16,0.19532590940006475,0.18086216674599145,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,17,0.18549601417337847,0.17717953514044943,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,18,0.16765779708908243,0.17016783372552285,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,19,0.16120583159089313,0.16806183489897686,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,20,0.16167763894146894,0.16672233722198096,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,21,0.15954626160980803,0.15945885629420747,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,22,0.15751097631119743,0.15933844206411676,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,23,0.15332200997261217,0.1559918237198885,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,24,0.15142684199567605,0.15115392393013766,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,25,0.1488774805235316,0.15084126306606183,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,26,0.15874810189360183,0.156933216466613,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,27,0.1706934288876323,0.15547250705823865,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,0,0.4402943797083953,0.12279322786812553,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,1,0.3947324193843265,0.11684223947332009,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,2,0.3608680016690476,0.12356125704756955,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,3,0.3619964177503431,0.11564307727844984,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,4,0.21459837085887354,0.19545342944745056,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,5,0.22879951327239428,0.23214384948083344,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,6,0.19474092072545487,0.27474781181635033,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,7,0.20066439759687082,0.3001927069427629,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,8,0.20345844256392132,0.29702121142109644,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,9,0.1956302710089121,0.31648500839808036,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,10,0.20442243912847874,0.31881275953084937,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,11,0.20799750898429384,0.27761664729551655,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,12,0.20910650791604965,0.2522040611405511,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,13,0.22156273238222013,0.212468107074274,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,14,0.2038403120689233,0.1960783294075796,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,15,0.1923681507071154,0.18242871986859804,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,16,0.17421456260228524,0.16808403382972553,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,17,0.16273375051296435,0.1571389350973697,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,18,0.1551312990613218,0.15667596166924783,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,19,0.14982358107666802,0.1514635945728571,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,20,0.14357797457348742,0.1483271333678289,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,21,0.14419965969333032,0.14382349406052317,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,22,0.13886091533063055,0.1393603500595589,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,23,0.12965798085588984,0.13069891253872618,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,24,0.12919294080999694,0.12593528566545203,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,25,0.12669930103192595,0.12822296429299676,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,26,0.12992223010521958,0.13594035726093867,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,27,0.13686378192606063,0.14178357144696105,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,0,0.56506345694768,0.13934688096296918,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,1,0.46586308055836945,0.1303566260042342,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,2,0.3871583405498594,0.10659095441620968,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,3,0.25678394156236106,0.09884803254450783,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,4,0.10586426734301142,0.17871763537933671,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,5,0.11831352677967065,0.23842206044635322,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,6,0.08147128335780916,0.28452829311556205,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,7,0.10364574251563073,0.30205046504181515,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,8,0.10617097565042652,0.29158681984795887,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,9,0.11188888981184386,0.2954727806292551,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,10,0.13048114737357264,0.28634248108991145,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,11,0.15248772029194682,0.24609516984107807,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,12,0.18340145042626754,0.2378808198833328,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,13,0.2597828749195157,0.230368973598654,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,14,0.2565816702582224,0.22261315352447814,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,15,0.23784592953007053,0.2053848831964819,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,16,0.24467269503438444,0.20715420242145552,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,17,0.23725122899517828,0.2057497042531465,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,18,0.22404526771244346,0.2016475151500803,100
Llama-3.2-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,19,0.217631620862877,0.19768150845770008,100
